"pass" "score_exam" "semester" "gender" "highest_education" "soc_eco_status" "age" "num_of_prev_attempts" "studied_credits" "disability" "wscore_tutor" "wscore_comp" "exercises"
1 82 "Sem3" "M" "A Level or Equivalent" 4 31 1 120 "Y" 47.875 0 1452
1 69 "Sem3" "F" "Lower Than A Level" 6 34 0 120 "N" 61.725 0 1866
1 53 "Sem3" "F" "A Level or Equivalent" 4 27 0 60 "N" 50.05 0 987
1 60 "Sem3" "M" "Lower Than A Level" 11 37 0 120 "N" 85.325 0 944
1 62 "Sem3" "F" "A Level or Equivalent" 11 36 1 180 "N" 54.225 0 321
1 78 "Sem3" "F" "A Level or Equivalent" 5 32 0 60 "N" 61.075 0 819
1 62 "Sem3" "M" "A Level or Equivalent" 5 36 0 120 "N" 53.525 0 1051
0 33 "Sem3" "F" "Lower Than A Level" 4 25 0 60 "N" 39.425 0 1461
1 67 "Sem3" "M" "Lower Than A Level" 10 35 0 120 "N" 69.4 0 3020
0 36 "Sem3" "M" "Lower Than A Level" 7 20 0 60 "N" 0 0 561
0 27 "Sem3" "M" "A Level or Equivalent" 9 24 0 60 "N" 41.625 0 735
1 64 "Sem3" "M" "HE Qualification" 8 35 0 60 "N" 49.35 0 1774
1 38 "Sem3" "M" "A Level or Equivalent" 10 25 0 120 "N" 48.5 0 771
1 89 "Sem3" "M" "A Level or Equivalent" 1 30 0 120 "N" 77.55 0 1095
0 36 "Sem3" "M" "A Level or Equivalent" 6 25 0 120 "N" 39.7 0 836
1 73 "Sem3" "F" "Lower Than A Level" 2 33 0 120 "N" 64.375 0 892
1 64 "Sem3" "F" "Lower Than A Level" 2 35 0 60 "Y" 57.05 0 2081
1 93 "Sem3" "M" "A Level or Equivalent" 8 29 1 180 "N" 83.375 0 1647
1 84 "Sem3" "M" "HE Qualification" 1 30 0 60 "N" 86.4 0 5880
1 96 "Sem3" "M" "A Level or Equivalent" 8 29 1 120 "N" 99.7 0 941
1 64 "Sem3" "M" "Lower Than A Level" 2 35 0 60 "Y" 70.225 0 1033
1 58 "Sem3" "F" "Lower Than A Level" 8 39 0 60 "N" 63.7 0 1150
1 96 "Sem3" "M" "A Level or Equivalent" 8 29 0 60 "N" 92.75 0 3632
1 64 "Sem3" "F" "HE Qualification" 7 35 0 60 "N" 79.15 0 882
0 40 "Sem3" "F" "Lower Than A Level" 2 26 0 60 "N" 43.5 0 1076
1 89 "Sem3" "M" "A Level or Equivalent" 6 30 0 60 "N" 57 0 608
1 91 "Sem3" "F" "A Level or Equivalent" 11 29 0 60 "N" 85.6 0 1419
1 78 "Sem3" "F" "Lower Than A Level" 9 32 0 75 "N" 82.3 0 3459
1 82 "Sem3" "M" "A Level or Equivalent" 5 31 0 60 "N" 79.325 0 1919
1 56 "Sem3" "M" "HE Qualification" 4 43 0 60 "N" 49.875 0 430
1 89 "Sem3" "F" "A Level or Equivalent" 1 30 0 60 "N" 87.65 0 2857
1 91 "Sem3" "M" "A Level or Equivalent" 11 29 0 60 "N" 87.425 0 928
1 82 "Sem3" "M" "A Level or Equivalent" 10 31 0 60 "N" 56.6 0 1278
1 84 "Sem3" "M" "HE Qualification" 9 30 0 60 "N" 86.775 0 2454
1 96 "Sem3" "M" "A Level or Equivalent" 7 29 0 60 "N" 83.05 0 1490
1 76 "Sem3" "M" "A Level or Equivalent" 6 32 0 60 "N" 73 0 1519
1 69 "Sem3" "M" "Lower Than A Level" 1 34 0 70 "N" 68 0 3924
1 80 "Sem3" "M" "HE Qualification" 11 31 0 60 "N" 83.9 0 1178
0 36 "Sem3" "F" "Lower Than A Level" 6 27 0 60 "Y" 40.5 0 405
1 89 "Sem3" "M" "Lower Than A Level" 7 30 0 120 "Y" 64.475 0 1941
1 78 "Sem3" "M" "A Level or Equivalent" 2 32 0 90 "Y" 43.075 0 580
1 71 "Sem3" "M" "A Level or Equivalent" 9 33 0 60 "N" 47.525 0 305
1 67 "Sem3" "F" "HE Qualification" 8 35 0 60 "N" 65.625 0 1110
1 82 "Sem3" "M" "A Level or Equivalent" 5 31 0 60 "N" 81.725 0 748
0 49 "Sem3" "M" "Lower Than A Level" 7 28 0 90 "N" 29.275 0 466
1 76 "Sem3" "M" "A Level or Equivalent" 10 32 0 70 "N" 0 0 682
1 89 "Sem3" "M" "Lower Than A Level" 1 30 0 70 "N" 83.275 0 2259
1 73 "Sem3" "M" "Lower Than A Level" 4 33 0 60 "N" 74.4 0 1180
1 56 "Sem3" "F" "Lower Than A Level" 2 43 0 60 "N" 42.1 0 2339
1 51 "Sem3" "F" "A Level or Equivalent" 6 28 0 60 "N" 50.45 0 522
1 62 "Sem3" "M" "A Level or Equivalent" 8 36 0 60 "N" 52.525 0 1937
1 87 "Sem3" "F" "HE Qualification" 9 30 0 60 "N" 74.025 0 2043
1 53 "Sem3" "M" "HE Qualification" 5 24 0 90 "N" 43.125 0 513
1 76 "Sem3" "M" "A Level or Equivalent" 6 32 0 60 "N" 76.5 0 1476
1 58 "Sem3" "F" "HE Qualification" 6 39 0 60 "N" 60.7 0 974
1 64 "Sem3" "M" "HE Qualification" 10 35 0 60 "N" 75.85 0 1607
1 73 "Sem3" "M" "A Level or Equivalent" 5 33 0 60 "N" 67.675 0 415
1 62 "Sem3" "F" "A Level or Equivalent" 10 36 0 90 "Y" 86.15 0 794
1 100 "Sem3" "M" "HE Qualification" 11 29 0 60 "N" 95.7 0 2336
1 80 "Sem3" "F" "A Level or Equivalent" 6 31 0 60 "N" 75.775 0 1422
1 71 "Sem3" "M" "A Level or Equivalent" 3 33 0 60 "N" 90.35 0 1211
1 96 "Sem3" "F" "HE Qualification" 11 29 0 60 "N" 85.75 0 1772
1 76 "Sem3" "F" "Lower Than A Level" 1 32 0 60 "N" 70.4 0 2018
1 78 "Sem3" "M" "HE Qualification" 11 32 0 60 "Y" 70.325 0 837
1 64 "Sem3" "F" "HE Qualification" 4 35 0 60 "N" 66.85 0 2160
1 87 "Sem3" "M" "HE Qualification" 7 30 0 60 "N" 43.625 0 704
1 60 "Sem3" "M" "HE Qualification" 10 37 0 60 "N" 50.7 0 998
1 62 "Sem3" "M" "Lower Than A Level" 10 36 0 90 "N" 56.3 0 132
0 33 "Sem3" "F" "HE Qualification" 5 23 0 120 "N" 62.25 0 5788
0 22 "Sem3" "F" "A Level or Equivalent" 8 27 0 60 "N" 47.75 0 2581
0 22 "Sem3" "F" "A Level or Equivalent" 3 27 0 60 "N" 43.3 0 1605
1 87 "Sem3" "M" "Lower Than A Level" 10 30 0 60 "N" 86.725 0 2937
1 64 "Sem3" "M" "A Level or Equivalent" 8 35 0 60 "N" 44.65 0 701
1 93 "Sem3" "M" "HE Qualification" 9 29 0 60 "N" 89.225 0 1444
1 96 "Sem3" "M" "A Level or Equivalent" 11 29 0 60 "N" 93.25 0 1875
1 58 "Sem3" "M" "A Level or Equivalent" 6 39 0 60 "N" 46.15 0 436
1 42 "Sem3" "M" "Lower Than A Level" 6 24 0 60 "N" 77.75 0 1370
1 82 "Sem3" "M" "A Level or Equivalent" 5 31 0 90 "N" 72.75 0 700
1 78 "Sem3" "M" "Lower Than A Level" 11 32 0 60 "N" 65.525 0 238
1 91 "Sem3" "M" "A Level or Equivalent" 4 29 0 60 "Y" 69 0 2235
1 82 "Sem3" "M" "HE Qualification" 10 31 0 60 "N" 70.825 0 2598
1 80 "Sem3" "F" "Lower Than A Level" 7 31 0 60 "N" 62.125 0 653
1 82 "Sem3" "M" "Lower Than A Level" 2 31 0 60 "N" 83.275 0 2803
0 38 "Sem3" "M" "Lower Than A Level" 5 27 0 60 "N" 44.2 0 424
1 38 "Sem3" "M" "HE Qualification" 11 24 0 60 "N" 46.75 0 425
0 29 "Sem3" "F" "A Level or Equivalent" 7 27 0 120 "N" 43.225 0 1070
1 89 "Sem3" "F" "A Level or Equivalent" 5 30 0 60 "N" 81.75 0 841
1 42 "Sem3" "F" "A Level or Equivalent" 10 24 0 90 "N" 43.4 0 381
1 62 "Sem3" "F" "Lower Than A Level" 4 36 0 60 "N" 60.9 0 765
0 42 "Sem3" "M" "A Level or Equivalent" 3 24 0 60 "N" 59.825 0 1415
1 42 "Sem3" "M" "HE Qualification" 11 25 0 60 "N" 55.075 0 1288
1 56 "Sem3" "M" "Lower Than A Level" 9 43 0 60 "N" 92.8 0 977
1 96 "Sem3" "F" "A Level or Equivalent" 10 29 0 60 "N" 86.15 0 2162
1 60 "Sem3" "M" "A Level or Equivalent" 6 37 0 60 "Y" 0 0 518
1 80 "Sem3" "F" "A Level or Equivalent" 1 31 0 60 "N" 91.275 0 4017
1 71 "Sem3" "F" "A Level or Equivalent" 8 33 0 60 "N" 79.2 0 1645
0 38 "Sem3" "M" "A Level or Equivalent" 3 27 0 60 "N" 36.5 0 480
1 91 "Sem3" "M" "Post Graduate Qualification" 1 29 0 90 "N" 87.525 0 758
1 80 "Sem3" "F" "HE Qualification" 3 31 0 60 "N" 66.475 0 1789
1 76 "Sem3" "M" "A Level or Equivalent" 7 32 0 60 "N" 41.675 0 961
1 60 "Sem3" "M" "Lower Than A Level" 4 37 0 60 "N" 43.55 0 1188
1 60 "Sem3" "F" "A Level or Equivalent" 2 37 0 90 "N" 52.925 0 3812
1 91 "Sem3" "M" "A Level or Equivalent" 11 29 0 90 "N" 88.5 0 1085
1 69 "Sem3" "F" "HE Qualification" 3 34 0 60 "N" 69.95 0 859
1 73 "Sem3" "M" "A Level or Equivalent" 5 33 0 60 "N" 91.525 0 1280
1 84 "Sem3" "M" "A Level or Equivalent" 5 30 0 60 "N" 78.375 0 2857
1 100 "Sem3" "F" "HE Qualification" 1 29 0 60 "N" 90.025 0 1613
1 73 "Sem3" "M" "A Level or Equivalent" 2 33 0 60 "N" 62.375 0 970
1 69 "Sem3" "F" "Lower Than A Level" 9 34 0 60 "N" 56.9 0 2015
1 89 "Sem3" "M" "Lower Than A Level" 3 30 0 60 "N" 90.55 0 1445
1 67 "Sem3" "M" "Lower Than A Level" 4 35 0 60 "N" 45.3 0 1183
1 62 "Sem3" "M" "HE Qualification" 2 36 0 60 "Y" 62.55 0 2712
1 76 "Sem3" "F" "A Level or Equivalent" 5 32 0 60 "N" 63.725 0 667
1 73 "Sem3" "M" "Lower Than A Level" 8 33 0 60 "N" 74.15 0 1326
1 71 "Sem3" "F" "Post Graduate Qualification" 7 33 0 60 "N" 80.15 0 3061
1 80 "Sem3" "M" "HE Qualification" 10 31 0 60 "N" 76.725 0 698
1 93 "Sem3" "M" "Lower Than A Level" 5 29 0 60 "N" 96.825 0 3547
1 96 "Sem3" "F" "A Level or Equivalent" 11 29 0 60 "Y" 87.4 0 3970
1 84 "Sem3" "F" "HE Qualification" 2 30 0 60 "N" 80.475 0 1134
1 82 "Sem3" "M" "A Level or Equivalent" 7 31 0 60 "N" 86.575 0 2304
1 53 "Sem3" "M" "HE Qualification" 7 21 0 90 "N" 44.6 0 203
1 73 "Sem3" "M" "HE Qualification" 11 33 0 60 "N" 84.925 0 1087
1 60 "Sem3" "F" "Lower Than A Level" 8 37 0 60 "N" 87.175 0 1544
0 38 "Sem3" "F" "A Level or Equivalent" 5 27 0 60 "N" 40.975 0 1553
0 56 "Sem3" "M" "A Level or Equivalent" 11 42 0 60 "N" 21.075 0 430
1 56 "Sem3" "F" "A Level or Equivalent" 2 42 0 120 "N" 53.35 0 312
1 84 "Sem3" "F" "Lower Than A Level" 4 30 0 60 "Y" 93.925 0 2157
1 76 "Sem3" "F" "A Level or Equivalent" 6 32 0 60 "N" 68.425 0 1260
1 82 "Sem3" "F" "A Level or Equivalent" 10 31 0 60 "N" 89.65 0 1202
1 80 "Sem3" "M" "HE Qualification" 6 31 0 60 "N" 86.5 0 1103
1 76 "Sem3" "M" "HE Qualification" 11 32 0 60 "N" 89.6 0 1209
1 84 "Sem3" "M" "Lower Than A Level" 10 30 0 90 "N" 80.475 0 687
1 87 "Sem3" "M" "A Level or Equivalent" 11 30 0 60 "N" 88.45 0 2145
1 89 "Sem3" "M" "A Level or Equivalent" 1 30 0 60 "N" 61.1 0 1534
1 84 "Sem3" "M" "HE Qualification" 5 30 0 60 "N" 79.125 0 742
1 56 "Sem3" "M" "Lower Than A Level" 7 42 0 60 "N" 65.275 0 735
1 58 "Sem3" "M" "A Level or Equivalent" 7 39 0 60 "N" 65.725 0 1772
1 49 "Sem3" "F" "A Level or Equivalent" 7 28 0 60 "N" 53 0 703
0 47 "Sem3" "M" "Lower Than A Level" 11 26 0 60 "N" 48.55 0 799
1 44 "Sem3" "M" "HE Qualification" 7 25 0 60 "N" 77.725 0 502
1 71 "Sem3" "M" "A Level or Equivalent" 4 33 0 60 "N" 38.75 0 1607
1 49 "Sem3" "M" "A Level or Equivalent" 3 27 0 60 "N" 43.35 0 638
1 78 "Sem3" "F" "A Level or Equivalent" 8 32 0 60 "N" 64.125 0 1129
1 89 "Sem3" "M" "HE Qualification" 10 30 0 60 "N" 83.9 0 1892
1 53 "Sem3" "M" "Lower Than A Level" 3 28 0 120 "N" 13.4 0 808
1 91 "Sem3" "M" "A Level or Equivalent" 10 29 0 60 "N" 85.9 0 1295
1 96 "Sem3" "M" "HE Qualification" 5 29 0 60 "N" 46.95 0 450
0 38 "Sem3" "M" "Lower Than A Level" 3 28 0 60 "Y" 46.55 0 867
1 84 "Sem3" "F" "A Level or Equivalent" 6 30 0 60 "N" 79.375 0 865
1 51 "Sem3" "M" "A Level or Equivalent" 8 25 0 60 "N" 51.8 0 1071
1 96 "Sem3" "F" "A Level or Equivalent" 2 29 0 60 "N" 90.7 0 2623
1 56 "Sem3" "M" "A Level or Equivalent" 10 42 0 60 "N" 42 0 307
1 76 "Sem3" "M" "Lower Than A Level" 4 32 0 60 "N" 57.7 0 924
1 71 "Sem3" "M" "A Level or Equivalent" 8 33 0 60 "N" 74.675 0 1307
1 82 "Sem3" "M" "Lower Than A Level" 11 31 0 60 "Y" 77.425 0 921
1 69 "Sem3" "M" "A Level or Equivalent" 6 34 0 60 "N" 52.15 0 1047
1 49 "Sem3" "F" "A Level or Equivalent" 9 27 0 60 "Y" 65.9 0 851
1 67 "Sem3" "F" "A Level or Equivalent" 6 35 0 60 "N" 72.4 0 691
1 82 "Sem3" "M" "HE Qualification" 6 31 0 60 "N" 79.925 0 1021
1 44 "Sem3" "M" "A Level or Equivalent" 8 28 0 60 "Y" 75.5 0 1383
1 71 "Sem3" "F" "A Level or Equivalent" 8 33 0 60 "N" 88.575 0 1490
1 87 "Sem3" "M" "A Level or Equivalent" 4 30 0 90 "N" 62.8 0 508
1 42 "Sem3" "M" "Lower Than A Level" 4 26 0 60 "N" 59.4 0 644
1 82 "Sem3" "M" "A Level or Equivalent" 7 31 0 60 "N" 57.925 0 2632
1 67 "Sem3" "F" "Lower Than A Level" 7 35 0 60 "N" 49.575 0 2575
1 67 "Sem3" "F" "Lower Than A Level" 8 35 0 60 "N" 53.9 0 719
1 82 "Sem3" "F" "HE Qualification" 8 31 0 60 "N" 91.225 0 3001
1 84 "Sem3" "M" "A Level or Equivalent" 11 30 0 60 "N" 85.7 0 1071
1 73 "Sem3" "M" "A Level or Equivalent" 5 33 0 60 "N" 86.975 0 739
1 73 "Sem3" "M" "A Level or Equivalent" 2 33 0 60 "N" 71.2 0 2308
1 89 "Sem3" "M" "HE Qualification" 9 30 0 60 "N" 88.525 0 2967
1 91 "Sem3" "M" "HE Qualification" 10 29 0 90 "N" 55.825 0 1046
0 33 "Sem3" "M" "A Level or Equivalent" 9 28 0 60 "N" 37.5 0 739
1 91 "Sem3" "M" "HE Qualification" 1 29 0 90 "N" 93.55 0 2669
1 78 "Sem3" "M" "A Level or Equivalent" 9 32 0 60 "N" 60.1 0 757
1 40 "Sem3" "M" "Lower Than A Level" 10 25 0 60 "Y" 55.475 0 422
0 53 "Sem3" "M" "Lower Than A Level" 7 27 0 60 "N" 58.5 0 472
1 93 "Sem3" "M" "A Level or Equivalent" 2 29 0 60 "N" 87.375 0 1893
1 62 "Sem3" "F" "A Level or Equivalent" 11 36 0 60 "Y" 52.95 0 1425
1 67 "Sem3" "F" "A Level or Equivalent" 9 35 0 60 "N" 75.375 0 1382
1 71 "Sem3" "M" "HE Qualification" 2 33 0 60 "N" 78.375 0 915
1 82 "Sem3" "M" "A Level or Equivalent" 1 31 0 60 "N" 75.925 0 1975
1 58 "Sem3" "M" "Lower Than A Level" 9 39 0 90 "N" 50.05 0 487
1 40 "Sem3" "F" "A Level or Equivalent" 8 24 0 90 "N" 57.375 0 421
1 64 "Sem3" "F" "A Level or Equivalent" 7 35 0 60 "N" 85.5 0 1079
1 91 "Sem3" "F" "HE Qualification" 4 29 0 60 "N" 95.8 0 3572
1 71 "Sem3" "F" "A Level or Equivalent" 8 33 0 90 "N" 79.3 0 2633
1 80 "Sem3" "M" "Lower Than A Level" 2 31 0 60 "N" 81.275 0 924
1 87 "Sem3" "F" "Lower Than A Level" 4 30 0 60 "N" 94.425 0 2584
1 78 "Sem3" "M" "Lower Than A Level" 8 32 0 60 "N" 72.725 0 2080
1 64 "Sem3" "F" "HE Qualification" 8 35 0 60 "N" 86.525 0 1460
1 71 "Sem3" "M" "A Level or Equivalent" 10 33 0 120 "N" 75.45 0 1775
0 33 "Sem3" "F" "Lower Than A Level" 10 26 0 60 "N" 56.375 0 531
1 73 "Sem3" "M" "A Level or Equivalent" 10 33 0 60 "N" 63.15 0 378
0 29 "Sem3" "M" "A Level or Equivalent" 2 25 0 60 "N" 45.8 0 304
1 76 "Sem3" "F" "A Level or Equivalent" 1 32 0 60 "N" 55.4 0 1359
1 78 "Sem3" "F" "Post Graduate Qualification" 1 32 0 60 "N" 85.675 0 1899
1 96 "Sem3" "M" "Post Graduate Qualification" 1 29 0 60 "N" 81.325 0 1338
1 64 "Sem3" "M" "Lower Than A Level" 5 35 0 60 "N" 56.075 0 1265
1 64 "Sem3" "M" "HE Qualification" 2 35 0 90 "N" 75.375 0 985
1 62 "Sem3" "F" "HE Qualification" 1 36 0 60 "N" 74.3 0 733
1 78 "Sem3" "M" "HE Qualification" 10 32 0 60 "N" 85.75 0 1323
1 93 "Sem3" "M" "HE Qualification" 9 29 0 60 "N" 89 0 1045
1 93 "Sem3" "M" "HE Qualification" 1 29 0 60 "N" 94.05 0 2793
1 78 "Sem3" "M" "A Level or Equivalent" 9 32 0 60 "N" 83.875 0 642
1 93 "Sem3" "M" "A Level or Equivalent" 2 29 0 60 "N" 96.65 0 5380
1 69 "Sem3" "M" "A Level or Equivalent" 7 34 0 60 "N" 72.425 0 263
0 51 "Sem3" "M" "A Level or Equivalent" 9 28 0 60 "N" 57.725 0 1590
1 96 "Sem3" "F" "A Level or Equivalent" 11 29 0 60 "Y" 90.525 0 964
1 82 "Sem3" "M" "A Level or Equivalent" 9 31 0 60 "N" 66.45 0 2651
1 87 "Sem3" "M" "HE Qualification" 10 30 0 60 "N" 76.3 0 1240
1 82 "Sem3" "F" "HE Qualification" 10 31 0 60 "N" 89.2 0 2222
1 91 "Sem3" "M" "Post Graduate Qualification" 10 29 0 60 "N" 94.85 0 1609
1 78 "Sem3" "M" "Lower Than A Level" 1 32 0 60 "N" 41.55 0 1376
1 78 "Sem3" "F" "Lower Than A Level" 7 32 0 60 "N" 83.8 0 806
1 29 "Sem3" "F" "Lower Than A Level" 4 24 0 60 "N" 58.875 0 674
1 62 "Sem3" "M" "Lower Than A Level" 11 36 0 60 "N" 59.2 0 1598
1 58 "Sem3" "F" "A Level or Equivalent" 2 39 0 60 "N" 78.975 0 1639
1 58 "Sem3" "M" "A Level or Equivalent" 8 39 0 60 "N" 63.575 0 1351
1 76 "Sem3" "F" "A Level or Equivalent" 11 32 0 60 "N" 74.1 0 979
1 93 "Sem3" "M" "A Level or Equivalent" 9 29 0 60 "N" 51.7 0 1246
1 87 "Sem3" "M" "Lower Than A Level" 8 30 0 60 "N" 83.725 0 1177
1 96 "Sem3" "M" "Post Graduate Qualification" 1 29 0 60 "N" 93.525 0 2133
1 73 "Sem3" "F" "A Level or Equivalent" 3 33 0 60 "N" 57.875 0 980
1 67 "Sem3" "M" "A Level or Equivalent" 5 35 0 90 "N" 63.875 0 1357
1 82 "Sem3" "M" "Lower Than A Level" 10 31 0 60 "N" 80.975 0 1356
1 64 "Sem3" "F" "A Level or Equivalent" 2 35 0 60 "N" 42.7 0 802
1 76 "Sem3" "M" "A Level or Equivalent" 11 32 0 60 "N" 79.525 0 506
1 96 "Sem3" "M" "A Level or Equivalent" 1 29 0 60 "N" 88.55 0 1405
1 58 "Sem3" "F" "Lower Than A Level" 1 39 0 60 "N" 67.1 0 1908
1 69 "Sem3" "F" "A Level or Equivalent" 10 34 0 60 "N" 68.4 0 1333
1 62 "Sem3" "M" "A Level or Equivalent" 4 36 0 60 "N" 71.7 0 780
1 89 "Sem3" "M" "A Level or Equivalent" 9 30 0 120 "N" 95.35 0 1084
1 82 "Sem3" "M" "A Level or Equivalent" 11 31 0 60 "N" 76.975 0 833
1 84 "Sem3" "M" "HE Qualification" 1 30 0 60 "N" 91.025 0 1590
1 96 "Sem3" "M" "A Level or Equivalent" 10 29 0 60 "N" 80.275 0 1377
1 67 "Sem3" "M" "A Level or Equivalent" 4 35 0 60 "N" 74.05 0 464
1 80 "Sem3" "M" "HE Qualification" 11 31 0 60 "N" 68.2 0 1317
1 51 "Sem3" "M" "Lower Than A Level" 5 26 1 120 "N" 44.275 0 3327
1 84 "Sem3" "F" "A Level or Equivalent" 4 30 0 60 "N" 74.85 0 1771
1 91 "Sem3" "M" "HE Qualification" 5 29 0 150 "N" 51.4 0 2126
1 76 "Sem3" "M" "A Level or Equivalent" 1 32 1 120 "N" 52.1 0 388
1 89 "Sem3" "M" "HE Qualification" 4 30 1 60 "N" 47.275 0 251
1 96 "Sem3" "M" "Post Graduate Qualification" 11 29 0 60 "N" 90.725 0 953
1 56 "Sem3" "F" "Lower Than A Level" 3 42 1 180 "N" 48.025 0 576
1 78 "Sem3" "M" "Lower Than A Level" 5 32 0 60 "N" 79.85 0 609
1 69 "Sem3" "F" "A Level or Equivalent" 11 34 0 60 "Y" 63.9 0 810
1 76 "Sem3" "M" "HE Qualification" 11 32 0 60 "N" 89.675 0 1726
0 31 "Sem4" "M" "Lower Than A Level" 9 28 1 60 "N" 72.5 0 950
1 49 "Sem4" "F" "HE Qualification" 7 29 0 60 "N" 78.75 0 1025
1 44 "Sem4" "F" "Lower Than A Level" 6 21 0 60 "N" 77.3 0 548
1 60 "Sem4" "F" "HE Qualification" 6 37 0 90 "N" 79.5 0 1914
1 87 "Sem4" "M" "Lower Than A Level" 5 30 0 60 "Y" 68.25 0 2461
1 44 "Sem4" "M" "Lower Than A Level" 7 26 0 60 "N" 83 0 876
1 64 "Sem4" "F" "HE Qualification" 9 35 0 120 "N" 83.25 0 1805
1 71 "Sem4" "M" "Lower Than A Level" 5 33 2 60 "N" 49.5 0 586
1 82 "Sem4" "M" "Lower Than A Level" 9 31 0 60 "N" 74.3 0 2547
1 76 "Sem4" "M" "HE Qualification" 7 32 0 60 "N" 80.25 0 2893
1 100 "Sem4" "M" "A Level or Equivalent" 4 29 0 60 "N" 95.5 0 1414
0 1 "Sem4" "M" "A Level or Equivalent" 11 28 0 120 "N" 62.25 0 377
1 84 "Sem4" "M" "A Level or Equivalent" 5 30 0 60 "N" 86.3 0 1655
0 47 "Sem4" "M" "A Level or Equivalent" 10 28 0 60 "Y" 59.5 0 698
1 67 "Sem4" "F" "A Level or Equivalent" 3 35 0 60 "N" 82.5 0 2110
1 42 "Sem4" "F" "A Level or Equivalent" 10 27 0 90 "N" 60 0 2275
0 36 "Sem4" "F" "A Level or Equivalent" 7 26 0 60 "N" 38.55 0 236
1 60 "Sem4" "M" "HE Qualification" 10 37 0 90 "N" 61.8 0 233
1 42 "Sem4" "M" "A Level or Equivalent" 8 26 2 90 "N" 65.3 0 878
1 51 "Sem4" "M" "HE Qualification" 8 28 1 60 "N" 41.5 0 678
1 78 "Sem4" "M" "HE Qualification" 11 32 0 60 "N" 69.75 0 416
0 44 "Sem4" "M" "Lower Than A Level" 10 26 0 60 "N" 76.05 0 1157
1 29 "Sem4" "F" "A Level or Equivalent" 10 26 0 60 "N" 72.75 0 2457
0 29 "Sem4" "F" "A Level or Equivalent" 7 28 0 60 "N" 73.3 0 861
1 69 "Sem4" "M" "Lower Than A Level" 8 34 1 60 "N" 88.05 0 1328
1 40 "Sem4" "M" "A Level or Equivalent" 9 28 0 90 "N" 68.75 0 591
1 71 "Sem4" "M" "A Level or Equivalent" 10 33 1 90 "Y" 69.65 0 518
0 44 "Sem4" "F" "A Level or Equivalent" 9 27 0 60 "Y" 48.3 0 1193
1 47 "Sem4" "F" "A Level or Equivalent" 2 25 0 120 "Y" 53.75 0 1056
0 16 "Sem4" "M" "A Level or Equivalent" 10 25 0 90 "N" 56 0 343
1 44 "Sem4" "M" "A Level or Equivalent" 7 25 0 60 "N" 65.75 0 1355
1 53 "Sem4" "F" "HE Qualification" 5 26 1 90 "N" 78.55 0 720
1 100 "Sem4" "M" "Post Graduate Qualification" 9 29 0 60 "N" 88.8 0 1790
1 89 "Sem4" "F" "A Level or Equivalent" 9 30 1 60 "N" 85.05 0 1441
0 29 "Sem4" "M" "Lower Than A Level" 3 22 0 90 "N" 46.8 0 775
1 91 "Sem4" "M" "A Level or Equivalent" 7 29 1 60 "N" 85.05 0 2336
1 53 "Sem4" "M" "HE Qualification" 6 27 1 90 "N" 57.85 0 231
1 56 "Sem4" "M" "HE Qualification" 4 42 3 60 "N" 89.8 0 576
1 53 "Sem4" "M" "Lower Than A Level" 6 28 0 180 "N" 51.8 0 1053
1 82 "Sem4" "M" "Post Graduate Qualification" 8 31 2 60 "N" 79.25 0 1003
1 100 "Sem4" "M" "HE Qualification" 9 29 0 120 "N" 93.8 0 258
1 96 "Sem4" "M" "A Level or Equivalent" 5 29 0 60 "N" 78.25 0 4299
1 73 "Sem4" "M" "HE Qualification" 4 33 0 120 "N" 55.25 0 784
1 51 "Sem4" "M" "A Level or Equivalent" 4 28 2 60 "Y" 43.5 0 917
0 31 "Sem4" "M" "Lower Than A Level" 10 23 0 60 "N" 59.3 0 1372
1 62 "Sem4" "M" "No Formal quals" 5 36 0 120 "N" 56.3 0 1015
1 91 "Sem4" "M" "Lower Than A Level" 1 29 0 60 "N" 91.55 0 2576
1 69 "Sem4" "F" "HE Qualification" 6 34 0 60 "N" 75.5 0 501
1 80 "Sem4" "F" "A Level or Equivalent" 8 31 0 60 "N" 86.05 0 2868
1 82 "Sem4" "F" "Lower Than A Level" 10 31 0 60 "N" 77.8 0 2215
1 96 "Sem4" "F" "HE Qualification" 11 29 0 120 "N" 78.5 0 834
1 64 "Sem4" "F" "HE Qualification" 5 35 2 60 "N" 76.25 0 1566
1 78 "Sem4" "F" "Post Graduate Qualification" 8 32 3 60 "N" 77.3 0 13721
1 80 "Sem4" "M" "HE Qualification" 4 31 0 60 "N" 86.8 0 826
1 53 "Sem4" "F" "HE Qualification" 8 27 0 120 "N" 61.75 0 1528
1 96 "Sem4" "M" "HE Qualification" 11 29 0 60 "N" 84.05 0 380
1 73 "Sem4" "F" "A Level or Equivalent" 4 33 0 60 "N" 84.55 0 2625
1 53 "Sem4" "M" "Post Graduate Qualification" 1 23 0 60 "N" 42.8 0 477
1 87 "Sem4" "F" "Lower Than A Level" 10 30 0 120 "N" 89.25 0 1122
1 82 "Sem4" "F" "Lower Than A Level" 6 31 0 60 "N" 55.8 0 947
1 96 "Sem4" "M" "HE Qualification" 9 29 0 70 "N" 90.05 0 3881
1 78 "Sem4" "F" "HE Qualification" 2 32 0 60 "N" 0 0 125
1 69 "Sem4" "F" "A Level or Equivalent" 5 34 1 60 "Y" 67.05 0 753
1 87 "Sem4" "M" "HE Qualification" 10 30 1 60 "N" 82.4 0 696
